kinase,kinase2,cor_cancer,lrt_cancer,eFDR_cancer
CDK3,NEK8,0.0928578552109971,0.645316941669421,0.6184573002746
CDK3,NEK9,0.310958566826825,4.87767997744891,0.0986206896548201
CDK3,NIM1K,-0.301879541899187,5.27041776401427,0.081060606060288
CDK3,NLK,0.259446397826432,2.44029116766023,0.286956521738484
CDK3,NPR1,0.382749174907697,7.39927141332089,0.0314606741571203
CDK3,NPR2,0.238964907388509,1.69473152710532,0.384758364311527
CDK3,NRBP1,0.10194189663148,0.134492825867028,0.824153498870368
CDK3,NRBP2,-0.266933853605923,1.77168704330143,0.373584905659647
CDK3,NRK,0.0379704875903391,0.0467641492670055,0.8842887473451
CDK3,NTRK1,-0.628604582157992,11.8040508369312,0.00303030303025546
CDK3,NTRK2,-0.426054048796107,10.567737046037,0.00869565217381512
CDK3,NTRK3,-0.327687934051072,4.40652520741071,0.119631901840111
CDK3,NUAK1,-0.286988970347537,2.82433293391705,0.243809523808922
CDK3,NUAK2,-0.228806477343878,2.1992449574775,0.314522821576087
CDK3,OBSCN,-0.441682027837221,6.60191826098276,0.0413461538459479
CDK3,OXSR1,0.207792685717979,1.42304667454732,0.433219178081423
CDK3,PAK1,-0.332220893756035,3.57868163365879,0.165957446808053
CDK3,PAK2,-0.409451667896121,8.73795080191803,0.0161290322579298
CDK3,PAK3,-0.413556112119553,5.5014647051313,0.0798387096770858
CDK3,PAK4,-0.161205112867605,0.793221571223739,0.568169014083678
CDK3,PAK5,-0.569144778508717,8.34890867198476,0.0188405797100035
CDK3,PAK6,-0.150397427580698,0.820395088785062,0.559544159543334
CDK3,PAN3,0.434929070574064,4.79547299358399,0.0993333333329903
CDK3,PASK,0.029603592406859,-0.0136521899250965,0.963281249999025
CDK3,PBK,0.314406940851639,4.0953901741666,0.135087719297836
CDK3,PDGFRA,-0.31329884894326,3.27085745838031,0.195360824741746
CDK3,PDGFRB,-0.423393577040853,5.02302710504353,0.0934782608692143
CDK3,PDIK1L,0.113279823862019,0.53685148316049,0.653743315507116
CDK3,PDK1,-0.00318840532235589,0.01483747101463,0.917755102039846
CDK3,PDK2,-0.00464683482655036,-0.0059415510039571,0.957199211044387
CDK3,PDK3,0.0762857416770614,0.0454437441914024,0.884533898304114
CDK3,PDK4,0.294114077048945,4.27993131817982,0.12095808383196
CDK3,PDPK1,-0.120090003231563,0.14994188533683,0.815034168563959
CDK3,PDPK2P,-0.257865481401272,1.66056285331865,0.386080586079854
CDK3,PEAK1,-0.0906588318385234,0.132327807011734,0.822247191010279
CDK3,PHKG1,-0.316375935356497,3.58740159618844,0.166310160427347
CDK3,PHKG2,-0.0311795253680395,0.0624297224587735,0.871459227466843
CDK3,PI4KA,-0.04657711369039,0.216100985167486,0.772196261681308
CDK3,PIK3C2B,-0.137183973380688,0.442226253451281,0.683505154638263
CDK3,PIK3C2G,-0.0547794042227927,0.318640506767451,0.728606356967292
CDK3,PIK3CA,-0.0952575770504628,0.504234853682988,0.664285714284804
CDK3,PIK3CB,-0.0318505084022833,-0.00118937882734826,0.951593625497026
CDK3,PIK3CD,-0.173095667665194,0.36776096738015,0.710447761193115
CDK3,PIK3CG,-0.0686737522642735,0.166374482999572,0.801372997710721
CDK3,PIK3R4,0.275860165818499,2.06579195495965,0.330399999999315
CDK3,PIM1,0.407310015991578,4.71724446422684,0.104575163398339
CDK3,PIM2,0.140529744981734,0.594940372897668,0.635054347825193
CDK3,PIM3,0.0482892681466679,0.0193318242465921,0.914432989689745
CDK3,PINK1,-0.078241728304235,0.14499118524725,0.817499999999038
CDK3,PIP4K2C,-0.173561672216299,1.67498276338551,0.383823529411034
CDK3,PIP5K1A,-0.0846615125397099,0.503965306774148,0.662532981529438
CDK3,PIP5K1B,-0.183937546830883,1.4035432025762,0.434915254236525
CDK3,PIP5K1C,-0.315012672586562,4.061435018422,0.134482758620289
CDK3,PKDCC,-0.17760939042556,1.30247815050177,0.457475083055691
CDK3,PKMYT1,0.700137939202001,10.8577766668171,0.00476190476184603
CDK3,PKN1,-0.0472627709465249,-0.00198572211036208,0.950396825395849
CDK3,PKN2,0.0533772443937094,0.232590304917039,0.76361502347325
CDK3,PKN3,-0.11940493776507,0.103755346972321,0.846888888887914
CDK3,PLK1,0.516249172945058,9.64847919950773,0.0115384615383466
CDK3,PLK2,0.684675023869245,18.2629849736192,0.000192678227360308
CDK3,PLK3,0.500807767558693,9.98301726271075,0.0119999999998757
CDK3,PLK4,0.605627482921672,12.5422705077013,0.00384615384607722
CDK3,PLK5,0.290649373729219,3.18320804071811,0.197989949748228
CDK3,PNCK,-0.365291739383902,7.51581515362022,0.0305882352939312
CDK3,POMK,0.445843346294546,4.28862487942126,0.122424242423858
CDK3,PRAG1,-0.237285452170739,1.43545661628218,0.430927835050779
CDK3,PRKAA1,-0.149798085544378,0.749031187252513,0.581005586591338
CDK3,PRKAA2,-0.133793568764949,0.27629589421008,0.747836538460607
CDK3,PRKACA,-0.346049336972712,6.99812578808189,0.0361702127657581
CDK3,PRKACB,0.0164535669907717,0.0306978380107239,0.899163179915344
CDK3,PRKACG,-0.128280582034972,0.545628702385216,0.651474530830194
CDK3,PRKCA,-0.532570745405822,9.04779784135633,0.0135593220337793
CDK3,PRKCB,-0.159177052433686,0.518248222653256,0.659042553190582
CDK3,PRKCD,-0.321768284079284,2.21583879185687,0.315062761505593
CDK3,PRKCE,-0.340252364440789,5.15637429731908,0.0835820895519157
CDK3,PRKCG,-0.305832470410817,3.1784970758348,0.197999999999487
CDK3,PRKCH,-0.391699868886975,5.02266035506443,0.0928057553953376
CDK3,PRKCI,-0.166810269295059,1.50407268418564,0.413286713285965
CDK3,PRKCQ,-0.435915066877259,5.4943578165836,0.0799999999996685
CDK3,PRKCZ,-0.357111777301107,4.43428407941633,0.119254658384709
CDK3,PRKD1,-0.194993405459145,1.20724446803411,0.480392156861932
CDK3,PRKD2,-0.112261463722647,0.243216743890685,0.76460807600856
CDK3,PRKD3,-0.0715134577483962,0.144829154404079,0.815873015872058
CDK3,PRKDC,0.573755938412606,13.1932517720874,0.0049999999998705
CDK3,PRKG1,-0.266039670541222,2.48383861192031,0.280701754385327
CDK3,PRKG2,-0.210758956383397,0.940828289143724,0.534718100889386
CDK3,PRKX,0.217844363273741,1.50777363747841,0.414035087718546
CDK3,PRKY,-0.342121315498126,4.77134213766522,0.0999999999996592
CDK3,PRPF4B,0.433325594901148,6.10648996452073,0.0549549549546985
CDK3,PSKH1,-0.324158131441215,4.99497690998976,0.0929078014180984
CDK3,PSKH2,0.00297577097980149,0.00349549257293802,0.938955823292196
CDK3,PTK2,-0.550493581007541,17.6782697823164,0.000192678227360308
CDK3,PTK2B,-0.582184553917384,15.4885370717453,0.000192678227360308
CDK3,PTK6,-0.133932797139979,0.4860486923792,0.668586387433648
CDK3,PTK7,-0.40340983769524,6.49947081848461,0.0428571428569314
CDK3,PXK,-0.216333386694285,2.69078689592391,0.256481481480866
CDK3,RAF1,-0.180095940879397,0.774307250163702,0.573595505617143
CDK3,RET,-0.462074958621611,8.228947788509,0.0228571428569737
CDK3,RIOK1,0.580082971917008,13.983717396409,0.00588235294099723
CDK3,RIOK2,0.551875765441808,9.30355025423762,0.0127272727271529
CDK3,RIOK3,0.498604715373726,11.8678930917949,0.003225806451559
CDK3,RIPK1,-0.42997290797864,3.73501535266428,0.155434782608258
CDK3,RIPK2,0.0771677674275983,0.360603645271908,0.713151364763351
CDK3,RIPK3,-0.253748104468475,2.53243933028762,0.273214285713654
CDK3,RIPK4,-0.222776625799739,1.77974267843524,0.373863636362903
CDK3,RNASEL,0.0203446653853966,-0.00161273301409892,0.951292246519895
CDK3,ROCK1,-0.190281715238411,0.965390792394942,0.528955223879779
CDK3,ROCK2,-0.148709603583207,0.798899060526196,0.567705382435428
CDK3,ROR1,-0.333288387908378,4.47974685153827,0.116352201257483
CDK3,ROR2,-0.453689899914024,6.09878117305311,0.0544642857140338
CDK3,ROS1,-0.32666106759152,3.56570152581821,0.16666666666621
CDK3,RPS6KA1,-0.502879157656173,7.94914691192707,0.0276315789471801
CDK3,RPS6KA2,-0.343812330351944,4.27936020141726,0.120238095237725
CDK3,RPS6KA3,-0.0994063704270721,0.473710561956409,0.673890339424676
CDK3,RPS6KA4,0.0913594004804017,0.115537581748526,0.837583892616479
CDK3,RPS6KA5,-0.0801813113815707,0.23733230399489,0.762971698112276
CDK3,RPS6KA6,-0.21711407942448,1.97563442313265,0.347430830038814
CDK3,RPS6KB1,-0.0818291581635987,0.577909484129577,0.641192411923219
CDK3,RPS6KB2,0.30447863624715,0.861319721963014,0.550867052022297
CDK3,RPS6KC1,-0.170843775013945,1.10368739591411,0.501567398118308
CDK3,RPS6KL1,-0.0478256020096935,0.0188560554314563,0.914197530863223
CDK3,RSKR,0.0948586248504302,0.0764570839162388,0.864565217390331
CDK3,RYK,-0.0615178764081301,0.305830429955563,0.73430656934214
CDK3,SBK1,-0.00376871823140844,0.00547425424770154,0.934205231387356
CDK3,SBK2,-0.00575408431196696,-0.00594117222681234,0.959090909089927
CDK3,SBK3,0.23906411380349,1.53318351480993,0.411347517729741
CDK3,SCYL1,0.0343781694761527,-0.00943614126470038,0.961689587425347
CDK3,SCYL2,0.0480358668447068,0.0106455052609817,0.926422764226667
CDK3,SCYL3,0.395187121089076,3.49274858536887,0.170833333332872
CDK3,SGK1,-0.00266533125725131,0.00100937373008492,0.943599999999023
CDK3,SGK2,0.160449184720213,1.19455794924261,0.480582524271039
CDK3,SGK3,0.174806762047913,2.32779960709695,0.299570815449978
CDK3,SIK1,0.108286172708558,0.377207856941709,0.707499999999084
CDK3,SIK2,-0.0384651009314081,0.0212403035717443,0.913692946057109
CDK3,SIK3,-0.326464155738051,2.53909057265867,0.273542600896226
CDK3,SLK,0.295381618231222,3.69306979696569,0.155913978494189
CDK3,SMG1,0.331549224378235,3.90602838201789,0.140782122904621
CDK3,SNRK,0.187422476197884,1.01012281163469,0.512312312311515
CDK3,SPEG,-0.344875549881586,2.57196828020778,0.271689497716252
CDK3,SRC,-0.584742120042986,8.77544395063035,0.0166666666665228
CDK3,SRMS,-0.161445162058081,0.402232491504037,0.694710327455013
CDK3,SRPK1,0.516408176106531,7.80910491662291,0.0265822784808384
CDK3,SRPK2,0.497311181719076,8.03061579002576,0.0270270270268378
CDK3,SRPK3,0.530197510255296,7.23566189889391,0.0322222222220368
CDK3,STK10,0.0148652174499846,0.0448946967607071,0.882700421939964
CDK3,STK11,0.0678059429059257,-0.227677224910849,0.999806576401319
CDK3,STK16,0.270439122277492,1.10322107068771,0.499999999999191
CDK3,STK17A,0.314369928151468,2.49041836828542,0.281858407079
CDK3,STK17B,0.227885851637708,1.62825967161791,0.389492753622457
CDK3,STK19,0.481854528938293,5.9816733953902,0.0631578947365551
CDK3,STK24,0.060832062486081,0.349132523742355,0.717283950616367
CDK3,STK25,-0.0390036249277331,0.0567984207672225,0.874572649571682
CDK3,STK26,0.0933526917358618,0.500788129992998,0.663157894735938
CDK3,STK3,0.0128730835617375,0.0602903761744074,0.872591006423015
CDK3,STK31,-0.0312350006882891,0.0377747759587237,0.890966386553652
CDK3,STK32A,-0.151863217603519,0.85027429660795,0.551724137930213
CDK3,STK32B,-0.204242168533553,1.75943317758583,0.374812030074458
CDK3,STK32C,-0.154359030970726,0.755818589795013,0.57731092436891
CDK3,STK33,0.00903049686627826,0.00931028600098216,0.929006085191722
CDK3,STK35,0.239509108038523,1.89868166875408,0.357751937983778
CDK3,STK36,0.257056229055424,1.3532894601716,0.447972972972189
CDK3,STK38,0.296188991509537,2.02693309387791,0.337698412697719
CDK3,STK38L,-0.0216865390222124,0.00585358599857955,0.934274193547411
CDK3,STK39,-0.269008824750551,1.68691864657978,0.385555555554816
CDK3,STK4,-3.1058668143255e-05,0.0130444466994959,0.921792260691492
CDK3,STK40,0.0786153670189722,0.0730051403693324,0.864935064934095
CDK3,STKLD1,0.222684874089416,2.90184867542769,0.228846153845584
CDK3,STRADA,0.102175991958989,0.468446120810086,0.674025974025067
CDK3,STRADB,-0.246281916743006,2.3309057652483,0.300862068964845
CDK3,STYK1,-0.293989658039272,2.99399586073071,0.218048780487254
CDK3,SYK,-0.382432947792533,4.60718729051041,0.110897435897068
CDK3,TAOK1,0.263167129685941,1.51676344684427,0.414134275617617
CDK3,TAOK2,-0.0169522147450417,-0.0086901070977774,0.962598425195869
CDK3,TAOK3,0.277999405444868,2.57012884058372,0.271363636362997
CDK3,TBCK,0.0386571245788037,0.184664442831831,0.788302752292641
CDK3,TBK1,0.126089976074836,0.281789527766364,0.745542168673768
CDK3,TEC,-0.337694453859905,2.96192304568206,0.218357487922159
CDK3,TEK,-0.370748225712805,2.20318212648681,0.31499999999932
CDK3,TESK1,-0.321857336326758,4.63728365912266,0.107741935483511
CDK3,TESK2,-0.314609246158501,1.35201537086539,0.447138047137267
CDK3,TEX14,0.425025210252302,5.29708095120054,0.0816793893126541
CDK3,TGFBR1,-0.0841045649374213,0.0890874839427625,0.858590308369065
CDK3,TGFBR2,-0.177799537739369,0.701623838964792,0.594198895026774
CDK3,TIE1,-0.306156516671503,2.11640763326545,0.326422764226955
CDK3,TLK1,0.235207522272412,1.5545952549104,0.411469534049415
CDK3,TLK2,0.252684914458124,2.54452167877503,0.275565610859083
CDK3,TNIK,0.0175354973122646,0.0451728699567866,0.882875264269646
CDK3,TNK1,0.140482545104559,0.312277295183776,0.73073170731615
CDK3,TNK2,-0.0978179064536302,0.260634326393415,0.756459330142603
CDK3,TNNI3K,-0.293198138573635,2.82559606179825,0.244976076554417
CDK3,TP53RK,0.0520929062245305,-0.010630299989657,0.961372549018631
CDK3,TRIB1,-0.152089848287832,0.378994336421101,0.707017543858731
CDK3,TRIB2,0.175668872493672,0.617401398558059,0.629315068492258
CDK3,TRIB3,0.0632556600062032,0.339693642821089,0.721921182265089
CDK3,TRIO,-0.262383761878122,4.03688384871168,0.134285714285317
CDK3,TRPM6,-0.0404871479422632,0.0785884001259092,0.863398692809483
CDK3,TRPM7,-0.0204371566158783,-0.015088014391381,0.96315789473587
CDK3,TSSK1B,-0.0501669557109333,0.0507880743101623,0.880810234540605
CDK3,TSSK2,-0.407593808009783,7.51708760723966,0.0309523809521901
CDK3,TSSK3,0.00265528590855343,-0.0152858875782158,0.961867704279186
CDK3,TSSK4,0.0886375820933299,0.236944756867615,0.761647058822601
CDK3,TSSK6,-0.00106017986218443,0.000159153833465098,0.945508982034951
CDK3,TTBK1,-0.217141890733094,2.06665693601951,0.331726907629832
CDK3,TTBK2,0.148374893727951,1.0387561695552,0.505151515150722
CDK3,TTK,0.63812033071592,16.3916417936867,0.000192678227360308
CDK3,TTN,0.392281703867638,2.81115564178072,0.245971563980439
CDK3,TXK,-0.183397050008618,1.19208693571943,0.480645161289519
CDK3,TYK2,-0.0776070733748121,0.112169645005793,0.838307349664957
CDK3,TYRO3,-0.558853297066642,7.10708381163352,0.035164835164635
CDK3,UHMK1,0.246752083354559,2.07814358273356,0.332793522266509
CDK3,ULK1,0.0785068172852095,0.414852102619307,0.69211195928662
CDK3,ULK2,0.209324376229284,1.22051515657461,0.475737704917225
CDK3,ULK3,-0.000858572412342772,0.00683291343204928,0.935222672063797
CDK3,ULK4,0.374424636920969,5.92115745489275,0.0620689655169642
CDK3,VRK1,0.420153795187151,6.77651675266566,0.0397959183671366
CDK3,VRK2,0.439315810625281,5.07229922928514,0.0919708029193603
CDK3,VRK3,0.298312583747675,3.93331018326705,0.139887640449031
CDK3,WEE1,0.510506688547675,12.993231661296,0.00454545454534752
CDK3,WEE2,0.762577931665443,22.9164161774185,0.000192678227360308
CDK3,WNK1,-0.512841886496585,11.2028985548853,0.00263157894733255
CDK3,WNK2,-0.326855839118091,0.89887963205797,0.540816326529796
CDK3,WNK3,0.181923516683055,1.97337283169088,0.346062992125279
CDK3,WNK4,0.264381481285927,3.52759841222121,0.171052631578481
CDK3,YES1,-0.417733690574268,3.1775125445522,0.197014925372627
CDK3,ZAP70,-0.392258538769421,5.52527158584883,0.0804878048777098
DCLK1,AAK1,0.627612555693501,18.5319294898852,0.00227272727270052
DCLK1,AATK,0.796264435825783,24.1481147854748,0.000192678227360308
DCLK1,ABL1,-0.0741179749338684,0.264801649102196,0.724090909090057
DCLK1,ABL2,0.25042589436686,1.45722345491015,0.394894894894281
DCLK1,ACVR1,0.111131347910976,0.289645618342547,0.709360730592768
DCLK1,ACVR1B,0.583985095264991,14.9700598697272,0.00512820512817107
DCLK1,ACVR1C,0.532173187433126,11.066213529603,0.0106557377048728
DCLK1,ACVR2A,-0.204141546959551,1.8741828488462,0.309779179810219
DCLK1,ACVR2B,0.326808576984187,2.74102265404906,0.228937728937295
DCLK1,ACVRL1,0.274041379410865,2.59326791822105,0.232508833921836
DCLK1,ADCK1,0.15131706124788,0.996822053291908,0.489415041782024
DCLK1,ADCK2,-0.265887533300911,2.43163703474136,0.244863013698196
DCLK1,ADCK5,-0.204629066156945,2.56746397958784,0.233216783216361
DCLK1,AKT1,0.000145235482121391,-0.0472947425963639,0.979883945840411
DCLK1,AKT2,-0.00315515596092528,0.00292522248696514,0.939478957914856
DCLK1,AKT3,-0.107741889711753,0.345186208428231,0.69228971962533
DCLK1,ALK,-0.116636947056315,0.577842414852285,0.604020100501726
DCLK1,ALPK1,-0.247471634997617,2.28391190835055,0.255149501660691
DCLK1,ALPK2,-0.294614282827048,2.31216155378013,0.254515050166783
DCLK1,ALPK3,-0.0281395051594806,0.0927757884635412,0.825369978857447
DCLK1,AMHR2,0.265057113152846,2.37000178601431,0.247972972972539
DCLK1,ANKK1,0.718920171590303,23.539748879391,0.000192678227360308
DCLK1,ARAF,-0.149806344269355,0.867218760109154,0.534699453551156
DCLK1,ATM,-0.809799150657321,27.516346257923,0.000192678227360308
DCLK1,ATR,-0.800117817109801,21.8491674873407,0.000192678227360308
DCLK1,AURKA,-0.546102476985625,9.38242580233555,0.0181159420289175
DCLK1,AURKB,-0.618845597138794,14.0703192042597,0.00454545454542779
DCLK1,AURKC,-0.225797779095712,2.26073935803629,0.254785478547419
DCLK1,AXL,-0.100247458139561,0.580724597775543,0.604282115868229
DCLK1,BCKDK,-0.240836433210062,1.39020881069757,0.400882352940566
DCLK1,BLK,0.00456015002112487,0.00121694004099027,0.942714570857309
DCLK1,BMP2K,0.108402950836377,0.478526258943361,0.638442822383624
DCLK1,BMPR1A,0.0419525887615154,0.0206069311881265,0.906734693876592
DCLK1,BMPR1B,0.661438891248895,13.7946215920448,0.00659340659336906
DCLK1,BMPR2,0.262202427482754,0.485434420319734,0.637652811735134
DCLK1,BMX,0.381190056645464,3.95580592606711,0.134745762711569
DCLK1,BRAF,0.685191486934059,14.3684650609807,0.0047058823529125
DCLK1,BRSK1,0.23460478771089,1.10920936232196,0.467521367520678
DCLK1,BRSK2,0.132077992300399,0.343293512281093,0.690232558138703
DCLK1,BTK,-0.214065451671894,1.21937675561753,0.445481049562009
DCLK1,BUB1,-0.679565272976754,18.1676439881877,0.00212765957444464
DCLK1,BUB1B,-0.728702692093729,19.2078363482249,0.00249999999996763
DCLK1,CAMK1,0.585126060558618,18.071089065873,0.00196078431370557
DCLK1,CAMK1D,0.562908536910677,12.2762471304994,0.00803571428567712
DCLK1,CAMK1G,0.736708803621218,29.5857392939748,0.000192678227360308
DCLK1,CAMK2A,0.788375473399483,31.8165627198808,0.000192678227360308
DCLK1,CAMK2B,0.732142573856574,26.474942014074,0.000192678227360308
DCLK1,CAMK2D,0.619867542428045,19.1527453842637,0.00243902439021309
DCLK1,CAMK2G,0.698704595758532,26.111168570446,0.000192678227360308
DCLK1,CAMK4,0.525467235575628,13.1945925080922,0.00799999999995856
DCLK1,CAMKK1,0.665022748783014,21.3334565875052,0.00312499999994941
DCLK1,CAMKK2,0.334224540013017,4.78550305520116,0.102777777777531
DCLK1,CAMKV,0.78584273624085,17.7426085914774,0.00185185185183409
DCLK1,CASK,0.810262164979018,18.7612462609976,0.00238095238092302
DCLK1,CDC42BPA,0.15741167517511,0.558804817491591,0.609476309226145
DCLK1,CDC42BPB,-0.000396568955301323,0.0147546187956777,0.916260162600661
DCLK1,CDC42BPG,0.60031235019625,14.6977933569464,0.00487804878045699
DCLK1,CDC7,-0.623625264029756,18.5016564702513,0.00222222222219664
DCLK1,CDK1,-0.636037881268499,18.1083481584619,0.00199999999997928
DCLK1,CDK10,-0.430625566891071,4.19068448748419,0.119913419913151
DCLK1,CDK11A,-0.772113387524666,22.2194043549965,0.000192678227360308
DCLK1,CDK11B,-0.583799264376963,10.8390706770755,0.0105691056910124
DCLK1,CDK12,-0.696716160126531,17.9150911485031,0.00188679245281175
DCLK1,CDK13,-0.724784461542975,14.8348845310483,0.00499999999996763
DCLK1,CDK14,-0.0174289117860465,-0.0102919855780783,0.956054687499033
DCLK1,CDK15,-0.437602816767965,5.91324272091674,0.0684210526313924
DCLK1,CDK16,0.0178132124531381,0.0341832483815097,0.887679671456961
DCLK1,CDK17,-0.437777425197797,3.33875204111746,0.175396825396465
DCLK1,CDK18,-0.064752086750738,0.037520164164107,0.884362139916753
DCLK1,CDK19,-0.86018800272945,27.2904935153608,0.000192678227360308
DCLK1,CDK2,-0.675395657360371,17.1053037529845,0.00175438596489634
DCLK1,CDK20,-0.535716455553809,6.88855827499174,0.0497109826588107
DCLK1,CDK3,-0.476106030167917,6.64365121318167,0.0516853932582766
DCLK1,CDK4,-0.875727481460435,30.0056526497269,0.000192678227360308
DCLK1,CDK5,0.601740762095324,12.3719240080089,0.00818181818177965
DCLK1,CDK6,-0.743602739526669,22.4626075085955,0.000192678227360308
DCLK1,CDK7,-0.858616148485016,25.6788708236251,0.000192678227360308
DCLK1,CDK8,-0.861264723583626,22.9317229184279,0.000192678227360308
DCLK1,CDK9,-0.820156962145445,23.6201170305304,0.000192678227360308
DCLK1,CDKL1,-0.531350152388251,12.6599444731426,0.00849056603769436
DCLK1,CDKL2,0.539794948257131,16.0311015396157,0.00294117647056583
DCLK1,CDKL3,-0.0674154120968288,0.152889091012412,0.784749455336805
DCLK1,CDKL4,0.158889623958866,1.09647469024424,0.46874999999931
DCLK1,CDKL5,0.150740016121477,1.11486247275866,0.466571428570738
DCLK1,CHEK1,-0.743452490870566,25.1143468806275,0.000192678227360308
DCLK1,CHEK2,-0.714805740824901,22.3524341576921,0.000192678227360308
DCLK1,CHUK,-0.502649648603475,12.353453531363,0.00810810810807027
DCLK1,CILK1,-0.452493475691077,5.45688755920889,0.0798994974872292
DCLK1,CIT,0.374649242899783,5.9205042311811,0.0682539682537812
DCLK1,CLK1,-0.717165491100761,16.0246868504496,0.00289855072461592
DCLK1,CLK2,-0.698984467688099,14.8595749885751,0.00506329113920731
DCLK1,CLK3,-0.68989858104131,15.7028791649062,0.00422535211264523
DCLK1,CLK4,-0.509554009613323,8.92127869747128,0.0227586206895739
DCLK1,COQ8A,-0.135182522782414,0.639903669072965,0.590206185566222
DCLK1,COQ8B,-0.332241159147796,0.880563332520069,0.531780821917054
DCLK1,CSF1R,-0.466970843204038,4.49450346987146,0.105777777777534
DCLK1,CSK,-0.217341348632565,2.03454521009564,0.284193548386622
DCLK1,CSNK1A1,0.0823920596444802,0.242382723352875,0.731096196867162
DCLK1,CSNK1A1L,0.0835459448979489,0.443957364019184,0.65338164251126
DCLK1,CSNK1D,-0.220425823043893,0.894898904884144,0.526923076922327
DCLK1,CSNK1E,-0.0195123163054437,-0.00660823582870762,0.953634577602173
DCLK1,CSNK1G1,0.122086102305195,0.761917325871195,0.56266666666589
DCLK1,CSNK1G2,0.160516953267789,1.51951407952595,0.381212121211523
DCLK1,CSNK1G3,-0.151339353882514,0.61603931834145,0.596437659032293
DCLK1,CSNK2A1,-0.738595061249106,18.1215700029359,0.00204081632650904
DCLK1,CSNK2A2,-0.779843702903936,16.8995690583655,0.00169491525422241
DCLK1,CSNK2A3,-0.752451464192903,18.1348440037947,0.00208333333331085
DCLK1,DAPK1,0.282917478083377,3.43421918616809,0.168399999999651
DCLK1,DAPK2,0.635982476901512,20.5610705946497,0.00277777777773781
DCLK1,DAPK3,-0.232444842614492,0.935248251517123,0.509944751380486
DCLK1,DCLK2,0.643125794520342,12.5375937452002,0.00825688073390572
DCLK1,DCLK3,0.513458910719995,13.9857162576716,0.00449438202244575
DCLK1,DDR1,0.15564761552703,1.19425157218643,0.447398843929966
DCLK1,DDR2,0.0333947429097739,0.00503361045093698,0.934004024143896
DCLK1,DMPK,0.453045279590002,8.9727502682689,0.0229166666665842
DCLK1,DSTYK,0.23354773278033,2.75895684942509,0.227675276752332
DCLK1,DYRK1A,-0.210450343024196,1.0432405799271,0.475698324021658
DCLK1,DYRK1B,-0.319734120458705,2.60429368621521,0.232269503545673
DCLK1,DYRK2,-0.484133507923552,5.25546407721811,0.0807692307690297
DCLK1,DYRK3,-0.609077904969104,15.9248422588325,0.00285714285712171
DCLK1,DYRK4,0.156533152815112,0.414936866991866,0.662529832934742
DCLK1,EEF2K,-0.0792093328434093,0.124810737930829,0.804103671705364
DCLK1,EGFR,0.729737143530688,25.5331983751437,0.000192678227360308
DCLK1,EIF2AK1,-0.720105923763896,17.3263126170986,0.00181818181816469
DCLK1,EIF2AK2,-0.669792024313285,16.7192163822901,0.00163934426228116
DCLK1,EIF2AK3,-0.3766867240908,4.88280906536636,0.0990566037733429
DCLK1,EIF2AK4,-0.658823541607721,16.6715434751151,0.00158730158728854
DCLK1,EPHA1,-0.00758625404000389,0.0185933427443388,0.908350305498023
DCLK1,EPHA10,0.560645049008327,11.4491518838267,0.00840336134450124
DCLK1,EPHA2,-0.101301339790154,0.409918570807122,0.665714285713465
DCLK1,EPHA3,0.451121634767228,4.66604604011059,0.105429864253147
DCLK1,EPHA4,0.62382015928058,13.5239092799392,0.00851063829782544
DCLK1,EPHA5,0.265630297653782,0.746635049301858,0.563756613755841
DCLK1,EPHA6,0.705200111421466,13.8044307282031,0.0066666666666283
DCLK1,EPHA7,0.705101489390538,13.3196426452394,0.00824742268036833
DCLK1,EPHA8,0.566633007670679,9.7943893800815,0.0143939393938829
DCLK1,EPHB1,0.668738705358272,16.4814475675652,0.0014925373134213
DCLK1,EPHB2,0.546664424980486,10.644688884118,0.0111999999999536
DCLK1,EPHB3,0.297283444955114,2.53333795991136,0.2347222222218
DCLK1,EPHB4,0.221638772985816,1.23872271962171,0.438304093566588
DCLK1,EPHB6,0.41452189832088,4.45560913420366,0.106578947368179
DCLK1,ERBB2,0.249106807222627,2.11570445254813,0.273941368077714
DCLK1,ERBB3,0.316199174894617,2.80311576592453,0.224814814814384
DCLK1,ERBB4,0.428385458001069,6.74417270507604,0.0511494252872041
DCLK1,ERN1,-0.297339527863183,2.38756033159621,0.247959183673033
DCLK1,ERN2,0.335901041689676,4.67530603960176,0.105454545454297
DCLK1,FASTK,-0.342217306984899,4.81946973993831,0.102347417840127
DCLK1,FER,0.294675359968241,2.95168159463435,0.205243445692486
DCLK1,FES,-0.0263345798150866,0.0622998180833747,0.85249999999908
DCLK1,FGFR1,0.131086885272035,0.336071683134378,0.687528868359455
DCLK1,FGFR2,0.267603087021357,2.45929735273137,0.240689655171984
DCLK1,FGFR3,0.211090746212938,0.838170000369587,0.544414168936561
DCLK1,FGFR4,0.225721932514534,2.57051009957058,0.233333333332909
DCLK1,FGR,0.0306941528974255,-0.00182470078800634,0.947128712870316
DCLK1,FLT1,-0.0999764194865846,0.605382729862413,0.595707070706292
DCLK1,FLT3,-0.43608785765014,5.2780503036787,0.0810679611648447
DCLK1,FLT4,-0.0713110543079745,0.308638539780759,0.7023041474646
DCLK1,FRK,-0.0670217487074205,0.215685306755518,0.74587973273856
DCLK1,FYN,0.834298752668134,38.4611519929074,0.000192678227360308
DCLK1,GAK,0.459599317377708,9.86839040704342,0.0145038167938358
